transaction_id,payer_party_id,payee_party_id,amount,currency,timestamp,is_fraud,fraud_score
720,862525,408448,3925.04,GBP,2024-10-05 22:19:40.981123,False,17.96
721,772288,731213,2224.88,JPY,2023-10-13 00:04:45.188651,False,32.52
722,388002,549361,7031.59,USD,2024-05-08 07:32:56.652377,False,47.33
723,225009,409228,295.2,GBP,2024-10-27 23:51:53.688979,False,34.23
724,924543,246201,4612.26,EUR,2025-03-05 09:16:19.448839,True,87.73
725,354993,839473,5709.48,CAD,2024-06-11 11:42:05.623455,False,44.13
726,918605,576134,9125.52,USD,2024-06-26 04:38:53.449038,False,26.35
727,142263,768390,1487.99,EUR,2025-04-26 20:57:45.684394,False,48.65
728,975413,891930,4776.06,JPY,2024-09-28 16:09:01.254432,True,96.35
729,176521,938521,7558.36,JPY,2025-02-09 15:40:00.483094,False,1.72
730,783804,478894,5817.56,GBP,2024-08-30 20:52:59.830275,False,1.19
731,896180,724144,4708.51,JPY,2024-12-13 20:30:35.990862,False,7.55
732,273308,724144,1426.86,USD,2025-03-07 12:38:50.883536,True,89.72
733,633917,767655,2656.52,GBP,2025-03-27 02:45:14.579314,False,14.22
734,346901,376515,4522.15,CAD,2023-12-08 22:38:48.328373,False,19.03
735,545031,919601,6021.14,USD,2024-12-22 21:16:50.427092,False,42.71
736,187821,510757,1681.47,EUR,2024-12-29 11:02:36.329413,False,49.34
737,350668,770348,474.67,CAD,2024-06-07 16:30:47.953577,True,72.58
738,113126,717805,7726.0,JPY,2024-03-05 03:40:43.145367,False,21.29
739,721692,845842,480.83,EUR,2023-12-25 11:14:57.816243,False,28.29
740,481010,770348,7675.79,USD,2025-06-13 14:12:37.475359,False,33.63
741,894429,812713,8540.35,CAD,2024-12-09 01:34:26.478559,False,29.57
742,130676,339643,8415.17,USD,2025-05-31 02:18:01.002841,False,22.84
743,435649,669175,6317.82,GBP,2024-11-05 02:30:51.622544,False,45.2
744,325640,724144,1846.61,EUR,2024-03-09 13:59:54.167989,False,46.33
745,325640,332762,14.98,CAD,2025-02-17 12:25:11.775616,False,25.7
746,647640,206043,604.1,GBP,2025-04-19 10:39:37.248621,False,46.79
747,443269,693875,3260.51,CAD,2025-03-13 23:51:51.086075,False,36.56
748,332057,958338,9535.41,JPY,2024-08-27 16:28:02.101158,False,38.34
749,215714,239917,3824.31,CAD,2024-07-25 22:01:36.896865,False,5.21
750,342503,106059,1030.08,EUR,2025-03-16 17:19:40.823744,False,16.23
751,550379,278362,2565.48,GBP,2024-12-24 06:50:56.242048,True,71.6
752,273042,880473,1137.85,CAD,2023-09-26 13:50:24.426095,False,23.64
753,832368,127697,7843.13,GBP,2025-01-31 15:58:20.484302,False,1.16
754,461301,562958,7240.32,GBP,2025-03-15 13:48:14.432754,False,10.91
755,783804,215560,7853.61,JPY,2024-07-30 04:22:49.816871,False,48.1
756,921341,492774,4744.23,EUR,2024-01-05 15:07:40.208082,False,45.05
757,266711,968810,1624.25,USD,2024-06-21 22:41:07.170014,False,31.22
758,545031,413424,2823.01,USD,2024-07-24 06:53:20.812898,False,22.38
759,753483,423125,2863.14,CAD,2025-03-21 00:47:56.752555,False,10.89
760,265756,748756,8348.5,EUR,2024-07-23 07:00:11.117288,False,49.25
761,642667,545952,6321.18,GBP,2025-04-18 16:50:19.248778,False,40.52
762,187821,660209,6192.91,USD,2024-06-01 04:51:12.102185,False,43.91
763,771452,184650,6752.61,USD,2023-12-04 03:10:47.549689,False,39.2
764,845842,167072,6396.41,USD,2024-05-21 16:09:26.033095,False,25.49
765,784246,309143,4180.5,EUR,2025-03-01 23:32:58.214095,False,33.81
766,478894,363028,1289.76,GBP,2024-10-14 11:03:46.292444,False,3.69
767,573022,385804,4327.9,JPY,2025-05-24 02:43:28.719148,False,33.49
768,781546,132874,4151.44,USD,2024-12-26 05:57:32.398001,False,23.56
769,370507,357070,3461.38,GBP,2024-12-17 00:25:17.498130,False,34.95
770,266813,885202,9385.38,USD,2025-05-31 13:46:21.813019,False,15.94
771,152017,304849,2243.67,JPY,2025-01-02 06:35:03.841360,False,17.55
772,674253,607556,9783.62,USD,2024-08-27 23:47:03.738257,True,90.55
773,620456,942532,2193.28,EUR,2025-04-20 06:49:21.844721,False,30.4
774,918710,945168,2096.14,CAD,2025-05-29 12:50:55.058054,False,29.91
775,126546,381705,187.73,USD,2025-06-02 20:06:06.118666,False,40.1
776,165878,549427,5054.31,JPY,2024-01-08 16:44:01.098839,False,33.46
777,640867,408448,8391.73,CAD,2024-07-26 05:53:09.519012,False,29.74
778,304408,539725,6129.77,GBP,2024-11-04 16:19:34.938019,False,34.19
779,726144,259486,6564.3,JPY,2023-09-01 21:13:25.244746,False,30.19
780,464362,217105,9259.24,USD,2024-05-24 07:36:50.804988,False,24.25
781,985973,237268,4080.0,USD,2024-10-10 21:55:25.842345,False,2.54
782,110773,991288,9703.63,CAD,2025-04-01 05:33:05.204913,False,4.01
783,859857,778853,4963.75,EUR,2023-08-27 03:41:55.857853,False,25.19
784,695822,748756,4909.44,GBP,2024-03-17 23:03:43.149537,False,39.77
785,768390,528226,4328.23,USD,2024-03-13 15:32:19.721091,True,94.71
786,753483,193195,2393.12,USD,2023-11-23 13:59:14.798915,False,44.83
787,896180,443269,6107.64,JPY,2024-03-20 21:11:22.536538,False,46.12
788,183720,716300,2671.96,JPY,2025-07-20 04:25:40.226480,False,6.23
789,464060,927372,4870.99,CAD,2024-07-19 15:28:18.437742,False,4.73
790,703047,829002,4529.54,CAD,2023-09-18 21:00:13.639955,False,23.73
791,545952,482841,2213.04,EUR,2025-02-20 00:54:03.014129,False,49.76
792,650695,405344,4233.31,CAD,2025-07-16 03:34:26.782011,False,43.9
793,481010,222328,1135.68,GBP,2025-05-30 05:11:23.638941,True,85.57
794,102106,718191,6193.8,JPY,2024-10-14 19:24:58.847358,False,31.94
795,648138,712216,6185.18,USD,2024-05-16 06:13:43.127439,False,33.43
796,933473,102023,1476.31,CAD,2025-03-17 20:25:46.731739,False,41.96
797,910932,126133,155.55,EUR,2024-09-17 22:02:51.135195,False,25.52
798,197599,781385,8114.96,CAD,2023-12-04 16:36:42.733598,False,0.06
799,328815,533753,6859.66,GBP,2024-11-23 11:18:02.414235,False,13.4
800,960168,489089,290.57,GBP,2024-07-08 13:07:40.625818,False,14.65
801,492493,885202,3842.6,EUR,2024-12-18 13:43:38.828946,False,10.54
802,267090,941400,3753.05,CAD,2023-12-24 20:23:18.637347,False,7.06
803,702347,631998,4339.24,JPY,2024-02-24 06:27:25.754771,False,26.85
804,933473,912442,3662.44,GBP,2024-03-05 20:52:42.538782,False,4.65
805,742541,173743,3132.77,JPY,2024-02-24 10:14:03.643351,False,38.13
806,695822,542389,6778.53,CAD,2024-12-22 00:19:14.584061,False,13.09
807,415959,394899,8987.95,GBP,2024-04-08 16:58:07.255156,False,36.85
808,225009,431096,980.14,CAD,2024-11-24 05:57:58.621499,False,38.42
809,943393,638021,8675.76,USD,2023-08-07 15:25:02.764893,False,4.06
810,267626,781209,9486.41,USD,2023-08-14 17:25:04.803855,False,17.45
811,107171,102106,3752.52,EUR,2024-07-03 07:36:32.410064,False,47.54
812,802344,211347,5938.89,GBP,2025-05-26 16:26:03.581937,False,21.57
813,553059,332057,3841.28,GBP,2023-08-30 19:17:46.914592,False,35.07
814,517213,194184,7102.9,CAD,2023-09-28 01:41:01.971135,False,34.51
815,802344,736402,8178.25,USD,2025-07-26 08:31:15.593585,False,8.26
816,932942,327694,2329.08,EUR,2024-03-10 12:42:30.189258,False,10.59
817,246651,342503,3472.08,EUR,2023-09-19 11:00:29.503400,False,30.71
818,425661,332057,3776.56,EUR,2023-09-11 02:46:55.475872,False,3.54
819,376515,785346,8458.93,JPY,2023-09-23 22:50:16.959564,False,24.35
820,846270,633917,5198.0,JPY,2024-01-06 23:03:22.286995,False,44.2
821,304408,766398,7283.68,GBP,2024-09-28 18:17:19.305907,False,45.59
822,435649,737012,5160.53,CAD,2023-08-21 16:22:58.115269,False,46.96
823,455782,941400,8121.38,EUR,2025-03-31 18:45:40.505718,False,47.69
824,217105,405144,3618.1,EUR,2025-06-13 19:30:59.942119,False,47.02
825,923809,703047,5901.63,GBP,2024-03-27 01:06:29.799420,True,96.28
826,126133,950421,1377.6,EUR,2025-03-24 09:21:01.156644,False,48.63
827,357833,302426,9612.68,EUR,2024-10-13 14:04:31.757197,False,19.25
828,957297,565165,2296.88,CAD,2023-08-13 21:37:31.612815,False,34.05
829,992416,262641,2572.43,EUR,2025-03-23 08:47:03.939687,False,42.52
830,278362,772288,8197.72,CAD,2025-07-08 07:38:00.387626,False,26.17
831,847482,848469,153.15,USD,2025-01-12 21:46:02.440717,False,13.25
832,102023,302361,9813.49,GBP,2025-01-09 03:14:34.750532,False,16.85
833,549427,267355,7214.34,EUR,2024-05-17 12:19:57.876243,False,11.65
834,959182,646843,4452.92,GBP,2025-04-11 20:57:24.642837,False,3.72
835,924197,510987,22.58,USD,2023-08-15 09:50:56.992552,False,20.52
836,339643,550379,5283.79,EUR,2024-04-12 07:34:31.817780,False,15.66
837,225295,784246,5231.8,JPY,2025-03-23 12:21:25.097194,False,43.52
838,985973,859253,9438.29,USD,2023-11-29 01:34:25.111749,False,22.06
839,357070,544582,9601.06,EUR,2023-12-13 08:34:39.468666,False,28.21
840,544683,555576,3926.03,USD,2023-09-03 23:06:42.788522,False,5.07
841,896180,156059,7680.53,EUR,2023-08-17 19:05:28.588694,False,24.47
842,183571,770348,7765.96,CAD,2025-05-04 21:31:37.087213,False,10.08
843,695822,339643,4808.08,CAD,2025-02-08 19:56:32.813857,False,15.7
844,266813,857288,2255.96,JPY,2024-08-27 12:41:42.375050,False,48.67
845,332189,662879,5032.17,CAD,2025-04-04 03:53:01.999800,False,1.91
846,394899,487532,504.97,USD,2023-11-15 05:15:42.690637,False,10.19
847,654523,681619,4842.88,GBP,2025-07-15 14:23:07.670132,False,21.41
848,741733,359108,2800.42,USD,2025-01-04 14:25:23.220830,False,26.42
849,107171,113126,7896.84,GBP,2025-03-16 03:26:58.482882,False,20.46
850,986803,861689,5255.07,USD,2024-01-31 14:36:05.798400,False,32.65
851,831142,482841,2863.47,EUR,2023-08-10 11:12:27.156292,False,34.54
852,957297,246201,9453.31,GBP,2024-10-16 11:36:39.615357,False,14.1
853,781581,369304,2386.32,GBP,2025-01-24 21:52:52.753397,False,47.53
854,405144,534660,9774.53,USD,2025-06-03 22:40:40.676913,False,6.83
855,939566,266813,5242.2,GBP,2023-11-13 06:46:47.914279,False,14.04
856,106059,353168,8846.63,CAD,2024-01-07 02:31:29.565590,False,46.77
857,223412,447566,8690.08,EUR,2024-10-17 00:43:10.953687,False,17.37
858,142537,885202,146.36,USD,2025-03-13 07:49:00.244472,False,28.63
859,510987,510893,596.79,CAD,2024-02-29 06:38:37.536855,False,11.4
860,510987,853594,7777.94,GBP,2024-05-08 03:25:20.143500,False,11.99
861,243838,369304,1738.31,USD,2024-12-17 00:37:12.431107,False,26.08
862,273148,204417,4594.55,JPY,2023-09-22 09:56:37.697163,False,42.69
863,289061,716509,6791.02,USD,2024-07-09 08:45:35.687389,False,17.22
864,609870,720230,200.0,USD,2024-02-08 03:01:16.486095,False,48.71
865,924197,918605,3295.8,GBP,2023-08-20 23:21:44.880001,False,32.48
866,992416,773663,9303.02,GBP,2024-04-19 12:46:25.522943,False,41.12
867,206043,405144,2167.24,GBP,2024-02-29 20:43:07.608575,False,34.88
868,183720,425661,6258.59,GBP,2025-05-10 13:09:23.003374,True,89.26
869,628668,522606,8381.62,GBP,2024-09-12 03:49:26.227957,False,31.46
870,723573,156059,9854.39,CAD,2024-01-13 20:33:32.463601,False,19.49
871,177411,459569,5741.81,GBP,2024-03-07 15:08:01.033167,True,87.41
872,985973,120400,6090.39,EUR,2024-08-13 10:24:44.933947,False,13.01
873,482841,206043,3576.28,USD,2025-07-18 03:25:56.230426,True,73.02
874,662879,440795,2479.76,EUR,2024-02-12 10:55:04.014201,False,13.6
875,773663,211347,6690.22,CAD,2024-04-28 07:06:51.444834,False,15.25
876,276171,342503,2053.64,EUR,2023-10-17 06:07:39.334530,False,49.92
877,589266,717805,7131.75,GBP,2023-09-21 16:20:05.506721,False,25.93
878,137895,445958,6153.49,EUR,2023-12-18 09:10:16.713511,False,33.47
879,582393,966334,9401.08,EUR,2024-11-12 13:25:44.073938,False,39.67
880,388002,919601,1691.15,CAD,2024-12-08 06:34:21.073139,False,18.15
881,679337,278362,6403.68,CAD,2025-03-19 10:58:01.339458,False,48.66
882,503012,266813,7937.24,USD,2025-03-21 23:30:58.200629,False,27.36
883,957297,266813,878.79,JPY,2024-02-12 15:14:30.675272,False,15.98
884,289311,707848,6269.92,EUR,2024-04-23 16:18:25.149585,False,12.44
885,270269,489089,5531.96,CAD,2025-06-16 11:27:06.207811,False,25.22
886,503012,233335,3054.71,GBP,2024-08-13 03:40:00.547960,True,72.16
887,681576,885202,1291.52,JPY,2024-11-10 03:04:23.702987,False,6.82
888,150555,853594,9616.72,CAD,2024-12-21 00:50:54.439059,False,47.38
889,392618,225009,8103.75,CAD,2025-05-31 03:38:14.832470,False,29.73
890,545759,812713,6758.25,EUR,2024-05-21 20:55:29.767244,False,45.66
891,839134,278072,398.26,JPY,2025-02-12 07:37:41.371734,False,18.87
892,328532,313802,1956.02,CAD,2024-06-16 00:27:29.222788,False,39.15
893,357070,664709,4541.88,CAD,2024-04-02 04:24:20.093418,False,20.61
894,663869,764417,8852.51,EUR,2025-01-15 11:34:06.427277,False,20.52
895,339643,545031,1676.56,GBP,2024-10-17 16:33:32.704611,False,6.27
896,894429,690831,5579.0,JPY,2024-03-09 16:29:01.348822,False,29.6
897,607556,969466,4084.68,USD,2024-09-28 11:36:23.544332,False,25.21
898,749920,185131,4271.86,CAD,2023-10-12 09:08:36.266481,False,42.72
899,859253,842595,3128.63,GBP,2025-05-25 11:46:39.068753,True,77.11
900,553059,756144,810.33,CAD,2023-08-19 12:21:04.519121,False,20.99
901,938521,951149,7560.4,JPY,2023-09-17 12:40:36.321910,False,37.85
902,124876,756144,6325.51,EUR,2024-12-16 13:58:19.835764,False,24.37
903,445958,423125,9204.04,CAD,2025-02-19 12:36:35.223653,False,7.12
904,102475,454569,7764.69,GBP,2025-06-08 03:53:37.557006,False,40.66
905,350032,310181,62.15,JPY,2024-05-31 01:21:16.758567,False,12.67
906,437427,363598,6642.37,EUR,2025-06-13 07:19:47.462786,False,12.4
907,809235,498067,8433.17,JPY,2024-07-28 06:27:35.525774,False,39.14
908,773663,534660,5519.52,GBP,2023-10-01 22:48:36.532447,False,47.82
909,510987,866257,8103.19,EUR,2024-02-28 05:49:55.540234,False,8.35
910,381705,594403,1875.54,USD,2024-07-23 04:33:39.968527,False,40.87
911,854133,669175,3722.98,USD,2025-04-30 18:09:48.871183,False,15.3
912,112765,346901,2578.97,EUR,2023-09-09 00:58:06.502037,False,20.24
913,907196,120373,6009.56,GBP,2024-08-26 07:18:49.020113,False,22.07
914,449192,354993,5773.66,JPY,2024-08-31 21:58:38.194212,False,1.45
915,669175,981087,296.11,CAD,2025-04-19 10:53:59.729415,False,28.26
916,278072,498067,3529.83,EUR,2024-04-23 07:17:21.443594,False,34.38
917,772288,981087,6355.16,CAD,2024-07-07 12:08:14.809175,False,31.94
918,845842,870797,9733.79,JPY,2024-11-23 14:41:49.117078,False,23.26
919,251434,304408,4645.72,GBP,2024-01-08 19:54:42.484699,False,34.94
920,781581,255538,9175.63,GBP,2024-11-02 17:57:22.831051,False,10.99
921,539725,674253,4855.75,USD,2024-06-19 14:22:28.661951,True,91.83
922,753483,565165,2721.02,USD,2024-01-18 23:30:34.017635,False,13.23
923,855845,756916,8956.36,USD,2024-01-25 23:14:29.121809,False,13.65
924,791592,132874,2044.39,CAD,2024-10-02 04:50:11.864476,False,1.6
925,781209,858198,9437.47,USD,2024-12-03 10:16:56.546721,False,28.56
926,222328,718191,9547.73,CAD,2024-02-19 10:57:52.679098,True,75.47
927,924543,493092,7715.21,JPY,2024-05-04 07:37:26.702622,False,45.14
928,994983,920879,6636.57,EUR,2025-07-01 13:45:25.471737,False,44.51
929,363028,549427,3043.39,JPY,2024-04-04 17:29:10.724496,False,24.15
930,120400,225295,1396.58,EUR,2024-10-01 06:50:18.161440,False,48.77
931,703269,435649,3652.0,CAD,2024-06-25 01:23:09.514191,False,37.68
932,270269,950421,6756.25,EUR,2024-05-25 05:56:34.513513,False,47.54
933,846102,492904,2645.08,EUR,2024-01-12 03:15:11.121628,False,37.35
934,405344,142347,4579.0,JPY,2024-04-25 06:04:36.346377,False,20.14
935,461301,771452,8080.1,CAD,2025-03-24 05:33:23.252174,False,34.18
936,508476,169397,5058.52,USD,2024-06-22 20:44:24.854083,False,10.28
937,270886,716300,6994.93,GBP,2025-07-23 23:45:15.201707,False,46.37
938,285598,666258,8834.95,USD,2025-06-22 14:16:46.115596,True,73.49
939,627699,866257,8575.72,USD,2024-02-01 22:18:17.106288,True,93.18
940,918901,865712,4919.84,USD,2023-10-30 07:21:30.386380,False,43.23
941,642047,703047,997.85,GBP,2024-12-24 02:44:27.371162,False,44.17
942,891930,342503,6673.23,CAD,2023-08-22 20:35:37.019944,False,27.98
943,481010,650695,8269.61,EUR,2023-12-17 02:58:40.017081,False,11.24
944,939566,215560,7108.91,CAD,2024-02-25 22:01:12.218735,False,46.72
945,346636,381705,2911.42,USD,2024-01-17 02:14:17.252215,False,32.24
946,332361,596587,7205.17,CAD,2024-06-26 08:47:51.782281,False,46.16
947,839473,222328,343.92,JPY,2025-06-21 16:57:44.492133,False,1.02
948,640867,225009,5275.61,EUR,2024-07-17 00:42:08.897871,True,74.87
949,606263,127697,6123.68,CAD,2024-03-17 18:50:31.792888,False,16.74
950,809235,866257,1299.97,CAD,2023-12-06 00:39:59.887648,False,12.78
951,343764,547239,9602.34,USD,2024-07-28 21:15:29.293019,False,31.57
952,454569,859253,6924.46,EUR,2023-07-29 22:39:08.587441,False,18.67
953,674253,865712,3180.49,JPY,2024-01-04 17:22:52.081725,False,25.32
954,332361,166701,2429.01,CAD,2024-08-23 07:28:23.233302,False,26.67
955,927372,516875,4753.36,GBP,2025-04-19 12:51:02.120871,False,38.44
956,703269,206328,8685.85,USD,2024-04-24 18:46:55.478713,False,10.02
957,215883,874299,8693.97,EUR,2024-03-26 08:21:48.369059,False,10.29
958,626883,748756,2309.91,EUR,2024-03-09 18:17:28.498704,False,15.42
959,265756,609870,1656.93,CAD,2025-04-17 21:57:56.969400,False,17.65
960,862525,443269,8075.84,GBP,2024-08-05 16:53:01.441514,False,32.7
961,679337,874299,5927.74,USD,2025-05-13 17:00:24.113933,False,37.25
962,440795,608483,8432.9,EUR,2024-11-30 13:01:43.279676,False,30.43
963,560657,695822,1108.33,JPY,2024-01-30 19:28:36.456491,False,34.06
964,194595,924543,9290.88,JPY,2024-05-05 06:18:28.953361,False,17.08
965,898189,246651,6601.04,EUR,2023-09-26 23:27:14.968403,False,12.76
966,924543,489089,9671.55,JPY,2023-09-07 13:18:22.448028,False,3.99
967,258311,764417,1821.39,USD,2025-06-04 20:22:10.293997,False,48.89
968,215560,547239,8566.44,CAD,2024-09-27 00:45:21.709670,False,3.25
969,846102,409228,9715.5,JPY,2025-03-18 05:27:03.969277,False,3.19
970,332057,823236,3323.97,JPY,2024-01-09 18:07:39.580328,False,7.85
971,126546,781209,8903.37,EUR,2024-09-08 13:26:24.212000,False,4.82
972,918710,445958,3340.27,USD,2024-08-24 04:44:45.573383,False,24.39
973,927372,813261,4856.49,EUR,2023-10-28 13:31:19.521102,False,14.39
974,896180,650695,5476.18,GBP,2025-03-11 23:28:17.218872,False,7.74
975,312414,177411,793.8,GBP,2025-06-12 23:29:28.100235,False,19.77
976,800558,278450,5707.94,GBP,2025-05-30 06:22:37.006200,False,20.18
977,263426,357070,5521.79,JPY,2023-11-30 08:03:27.522467,False,31.32
978,270886,985037,7658.33,EUR,2024-09-25 20:51:43.641228,False,6.25
979,978433,703047,7865.57,EUR,2025-06-12 11:35:21.341403,False,46.64
980,255538,307937,3669.33,JPY,2025-07-19 11:38:05.940404,False,49.55
981,270269,363028,7311.89,CAD,2024-07-24 04:25:14.438293,False,27.47
982,531846,965973,957.44,JPY,2025-05-04 06:52:39.670731,False,3.76
983,767655,718191,1421.44,USD,2025-04-16 12:17:20.549452,False,13.19
984,609870,549361,5256.32,USD,2025-04-28 16:35:19.281562,False,34.25
985,912442,481874,393.62,EUR,2024-12-03 21:19:45.512511,True,83.06
986,813261,211347,1984.46,CAD,2025-06-10 19:08:44.081036,False,0.09
987,197599,609870,5872.45,USD,2024-12-05 12:18:32.346057,False,31.07
988,791592,847482,6615.21,CAD,2023-10-22 22:36:43.372100,False,45.44
989,968744,845842,8430.57,CAD,2023-12-27 20:53:36.621421,False,5.94
990,737012,617300,2294.92,USD,2024-01-04 12:52:01.575325,False,41.29
991,197599,523106,5416.43,EUR,2023-11-17 14:19:00.724567,False,6.21
992,112765,880473,6285.0,CAD,2024-08-07 01:42:22.042345,False,20.54
993,684170,783804,1119.74,USD,2024-03-06 21:40:36.871861,False,41.04
994,368754,724414,6658.64,EUR,2024-02-27 20:22:12.452173,False,29.47
995,854133,353168,1295.4,GBP,2024-04-03 00:05:53.202544,False,21.04
996,707848,969466,630.31,EUR,2023-11-03 01:02:00.324905,False,30.36
997,978433,443269,7262.74,CAD,2024-07-10 14:02:50.701652,False,15.15
998,167072,359108,6580.36,EUR,2025-05-05 22:51:18.695087,False,21.83
999,145419,848469,152.48,EUR,2024-08-04 06:26:13.673639,False,34.6
1000,802344,597505,889.54,JPY,2025-02-03 07:26:42.540060,False,46.52
1001,415959,842595,9934.68,USD,2024-05-06 13:41:51.815403,False,28.78
1002,839473,304408,7929.57,EUR,2025-07-20 03:34:31.323798,False,16.22
1003,191947,855845,6063.64,EUR,2024-04-06 16:07:57.483398,False,18.87
1004,688573,357070,9675.9,GBP,2024-03-07 13:12:10.462901,False,23.96
1005,844547,726144,2340.26,CAD,2024-12-03 18:56:42.094011,True,79.08
1006,445958,544582,5352.05,CAD,2024-12-19 02:29:04.744015,False,36.2
1007,844547,141729,5753.29,EUR,2024-04-27 12:49:34.272917,False,35.79
1008,802344,442950,2890.63,EUR,2024-05-20 23:40:35.941572,False,39.59
1009,731612,938521,4952.02,CAD,2023-12-28 11:54:08.397475,False,39.64
1010,132874,898189,6493.39,GBP,2024-10-18 11:51:50.359268,False,39.17
1011,346238,749920,3977.6,CAD,2024-01-30 00:18:13.824949,False,15.58
1012,270269,977008,8481.05,USD,2024-08-11 14:23:48.269315,False,6.16
1013,742673,369304,5822.03,CAD,2023-09-02 03:13:14.863092,False,36.78
1014,648138,335732,6397.83,USD,2024-07-13 01:15:27.214771,False,0.05
1015,206328,215883,6694.23,GBP,2025-04-18 22:14:49.890925,False,34.16
1016,127073,199234,8471.76,CAD,2024-05-23 15:03:35.472219,False,22.64
1017,666258,857288,4752.16,GBP,2024-10-05 13:41:21.576367,False,7.45
1018,594403,267355,6989.41,EUR,2023-12-01 14:48:59.650466,False,48.94
1019,959182,656919,460.01,JPY,2023-08-07 15:12:29.479714,False,29.56
1020,890309,194184,530.16,GBP,2024-01-27 10:52:32.433390,False,44.8
1021,278362,899690,584.98,CAD,2023-12-02 22:11:14.389330,False,24.57
1022,627699,161769,396.93,JPY,2025-03-15 17:17:51.176651,False,35.92
1023,938521,409228,7754.09,CAD,2024-02-11 14:19:57.366685,False,41.14
1024,865307,176521,4179.72,CAD,2025-07-01 21:01:56.916035,False,3.23
1025,703047,120400,662.76,CAD,2024-12-25 15:43:40.529499,False,8.04
1026,481010,516875,6476.15,USD,2025-04-06 00:32:18.948936,False,22.16
1027,184650,910932,1398.13,EUR,2023-10-10 09:14:47.199996,False,30.04
1028,785346,918710,1038.64,JPY,2024-05-19 12:04:28.201527,False,34.15
1029,508476,362339,5719.27,JPY,2024-03-24 21:37:55.255749,False,49.08
1030,589266,440795,4439.53,CAD,2023-12-24 13:37:28.282583,False,15.02
1031,890309,197599,5435.53,USD,2025-05-29 22:35:05.506429,False,8.25
1032,363028,985037,7218.35,EUR,2025-02-18 08:18:33.570357,False,3.47
1033,770348,784246,3401.16,JPY,2023-11-24 08:22:53.926277,False,32.86
1034,718191,326547,4260.32,USD,2024-10-09 09:09:00.427000,False,38.18
1035,455782,405144,9063.84,CAD,2025-03-19 13:19:58.789214,False,35.11
1036,423125,215883,3672.39,GBP,2024-05-03 08:15:53.967570,False,31.21
1037,278362,278072,2380.1,GBP,2025-03-19 22:21:25.775676,False,49.12
1038,385089,101688,4920.66,GBP,2024-08-20 22:54:02.875704,False,34.84
1039,152017,370507,140.16,JPY,2025-01-15 10:15:41.525608,False,8.46
1040,985973,270886,1600.98,JPY,2025-03-11 17:18:37.766201,True,93.53
1041,492493,373069,9230.74,EUR,2023-10-06 16:13:07.650117,False,9.83
1042,985973,279414,4169.59,CAD,2025-02-14 09:51:26.217905,False,27.61
1043,783804,496323,5564.13,EUR,2024-06-21 21:25:49.528686,False,26.93
1044,321588,187821,4741.64,GBP,2025-04-03 21:48:51.903201,False,45.89
1045,781546,631998,916.6,CAD,2023-11-04 03:46:52.873495,False,34.48
1046,527742,547239,926.2,CAD,2024-03-05 04:16:33.990169,False,13.05
1047,883545,545952,1973.05,GBP,2024-08-20 19:48:06.555809,False,35.34
1048,313071,794486,8635.77,JPY,2024-11-15 05:14:41.601958,False,41.59
1049,991288,921341,7700.86,EUR,2024-04-01 08:59:15.601736,False,6.92
1050,633917,550379,8147.85,GBP,2024-12-04 08:26:08.768668,False,39.51
1051,617300,939566,9630.24,EUR,2025-06-06 08:27:27.391590,False,4.6
1052,219406,370507,5833.72,USD,2024-03-28 07:20:32.506441,False,25.62
1053,199234,112765,5105.6,GBP,2023-09-14 20:03:29.482061,True,81.92
1054,796365,359108,4988.18,CAD,2024-04-17 16:07:08.578031,True,71.35
1055,688573,313071,9450.7,CAD,2023-08-07 02:10:27.438261,True,82.65
1056,532741,839473,7635.94,CAD,2023-11-11 22:52:47.799121,False,11.77
1057,461301,192141,6946.8,CAD,2024-11-23 14:37:12.199119,False,22.61
1058,346636,848469,1996.95,JPY,2024-02-14 07:51:44.149791,False,40.67
1059,461301,435649,1680.87,CAD,2023-10-28 06:03:50.570291,False,5.99
1060,869221,498067,5909.32,CAD,2025-05-23 07:31:50.132688,True,70.05
1061,332189,950421,9107.79,EUR,2023-11-22 15:23:35.034333,False,16.37
1062,756144,542389,8647.25,USD,2024-04-01 12:31:04.159674,False,28.54
1063,665978,510987,2664.09,EUR,2024-07-27 10:08:03.402052,False,24.81
1064,197599,974651,3628.35,GBP,2025-04-17 05:29:17.794052,False,0.23
1065,562958,106403,7109.25,USD,2025-01-28 20:24:11.898110,False,40.61
1066,342503,945168,9532.4,CAD,2024-09-30 04:23:54.155005,True,83.78
1067,688573,957476,4887.78,JPY,2025-07-10 21:46:12.314951,True,82.41
1068,716509,664709,7630.72,EUR,2024-08-06 01:25:09.194928,False,14.78
1069,650695,102023,5765.44,GBP,2023-12-16 18:20:25.220518,False,49.28
1070,547839,766398,691.11,EUR,2024-07-18 05:25:15.293353,False,11.3
1071,733216,626883,6151.21,JPY,2024-04-24 17:00:45.375811,False,12.53
1072,549361,802344,2265.97,USD,2024-05-10 14:05:54.754526,False,24.86
1073,106059,725418,2798.21,JPY,2024-07-23 06:08:05.706507,False,45.97
1074,130676,140937,5152.15,GBP,2025-03-18 03:16:44.128319,False,13.06
1075,215560,532741,42.95,EUR,2024-08-29 07:05:15.594916,False,46.28
1076,239917,950421,6651.26,JPY,2024-12-21 11:12:01.535428,False,17.54
1077,957476,531554,2.7,USD,2025-06-12 07:21:10.548806,False,37.81
